1511,79
1512,73
1513,73
1514,73
1515,73
1516,73
1517,73
1518,73
1519,73
1520,73
1521,65
1522,73
1523,73
1524,73
1525,75
1526,73
1527,73
1528,73
1529,73
1530,73
1531,72
1532,73
1533,73
1534,79
1535,73
1536,90
1537,73
1538,73
1539,73
1540,73
1541,72
1542,73
1543,73
1544,67
1545,73
1546,83
1547,73
1548,73
1549,73
1550,73
1551,74
1552,73
1553,73
1554,73
1555,73
1556,73
1557,73
1558,73
1559,73
1560,73
1561,65
1562,75
1563,73
1564,73
1565,73
1566,79
1567,86
1568,73
1569,73
1570,73
1571,73
1572,73
1573,73
1574,73
1575,73
1576,73
1577,73
1578,73
1579,73
1580,73
1581,73
1582,73
1583,73
1584,73
1585,73
1586,73
1587,73
1588,73
1589,73
1590,73
1591,73
1592,73
1593,73
1594,73
1595,73
1596,73
1597,73
1598,73
1599,73
1600,73
1601,72
1602,65
1603,73
1604,73
1605,73
1606,67
1607,73
1608,77
1609,73
1610,73
1611,69
1612,73
1613,66
1614,70
1615,73
1616,72
1617,80
1618,73
1619,71
1620,73
1621,76
1622,58
1623,62
1624,64
1625,61
1626,73
1627,73
1628,65
1629,73
1630,73
1631,86
1632,73
1633,72
1634,71
1635,73
1636,76
1637,73
1638,73
1639,73
1640,73
1641,62
1642,73
1643,76
1644,73
1645,74
1646,73
1647,74
1648,72
1649,73
1650,73
1651,73
1652,81
1653,73
1654,79
1655,74
1656,73
1657,76
1658,73
1659,73
1660,73
1661,73
1662,71
1663,73
1664,73
1665,73
1666,73
1667,73
1668,73
1669,73
1670,73
1671,68
1672,73
1673,73
1674,67
1675,73
1676,80
1677,73
1678,64
1679,68
1680,73
1681,73
1682,73
1683,73
1684,81
1685,78
1686,73
1687,76
1688,68
1689,74
1690,73
1691,81
1692,73
1693,67
1694,73
1695,71
1696,77
1697,80
1698,73
1699,73
1700,73
1701,73
1702,71
1703,70
1704,77
1705,80
1706,50
1707,73
1708,73
1709,73
1710,73
1711,74
1712,73
1713,77
1714,73
1715,69
1716,74
1717,73
1718,74
1719,82
1720,73
1721,80
1722,74
1723,72
1724,78
1725,73
1726,73
1727,73
1728,73
1729,73
1730,73
1731,71
1732,75
1733,73
1734,77
1735,68
1736,82
1737,73
1738,73
1739,73
1740,73
1741,70
1742,75
1743,73
1744,80
1745,73
1746,71
1747,71
1748,73
1749,77
1750,73
1751,76
1752,85
1753,57
1754,73
1755,71
1756,62
1757,65
1758,73
1759,70
1760,73
1761,70
1762,73
1763,73
1764,70
1765,73
1766,72
1767,67
1768,75
1769,73
1770,73
1771,67
1772,73
1773,66
1774,73
1775,68
1776,73
1777,67
1778,76
1779,71
1780,73
1781,69
1782,67
1783,58
1784,57
1785,63
1786,73
1787,85
1788,80
1789,38
1790,73
1791,62
1792,75
1793,73
1794,61
1795,69
1796,66
1797,72
1798,73
1799,73
1800,73
1801,73
1802,73
1803,73
1804,73
1805,73
1806,73
1807,73
1808,73
1809,73
1810,73
1811,84
1812,75
1813,55
1814,61
1815,84
1816,68
1817,86
1818,73
1819,73
1820,73
1821,68
1822,86
1823,64
1824,69
1825,68
1826,78
1827,71
1828,73
1829,68
1830,73
1831,69
1832,73
1833,73
1834,80
1835,73
1836,73
1837,73
1838,73
1839,73
1840,73
1841,78
1842,70
1843,82
1844,73
1845,73
1846,82
1847,73
1848,73
1849,73
1850,73
1851,83
1852,78
1853,73
1854,73
1855,73
1856,73
1857,73
1858,73
1859,73
1860,73
1861,81
1862,71
1863,73
1864,73
1865,78
1866,73
1867,73
1868,73
1869,73
1870,73
1871,75
1872,73
1873,77
1874,73
1875,73
1876,73
1877,73
1878,73
1879,73
1880,73
1881,73
1882,73
1883,73
1884,73
1885,73
1886,73
1887,73
1888,73
1889,73
1890,73
1891,73
1892,73
1893,73
1894,73
1895,73
1896,73
1897,73
1898,73
1899,73
1900,73
1901,80
1902,82
1903,73
1904,73
1905,73
1906,79
1907,73
1908,73
1909,73
1910,73
1911,81
1912,73
1913,73
1914,73
1915,73
1916,73
1917,73
1918,73
1919,73
1920,73
1921,76
1922,73
1923,73
1924,73
1925,73
1926,73
1927,73
1928,73
1929,73
1930,73
1931,71
1932,73
1933,73
1934,79
1935,76
1936,73
1937,73
1938,73
1939,73
1940,73
1941,70
1942,85
1943,75
1944,69
1945,66
1946,60
1947,67
1948,88
1949,79
1950,73
1951,64
1952,73
1953,73
1954,73
1955,73
1956,73
1957,73
1958,73
1959,73
1960,73
1961,71
1962,62
1963,77
1964,72
1965,85
1966,62
1967,87
1968,85
1969,82
1970,73
1971,74
1972,64
1973,65
1974,61
1975,59
1976,87
1977,73
1978,73
1979,73
1980,73
1981,71
1982,73
1983,73
1984,73
1985,84
1986,73
1987,73
1988,73
1989,73
1990,73
1991,80
1992,82
1993,73
1994,73
1995,73
1996,73
1997,73
1998,73
1999,73
2000,73
2001,73
2002,73
2003,73
2004,73
2005,73
2006,73
2007,73
2008,73
2009,73
2010,73
2011,87
2012,84
2013,85
2014,82
2015,85
2016,73
2017,73
2018,73
2019,73
2020,73
2021,83
2022,76
2023,88
2024,84
2025,71
2026,76
2027,73
2028,73
2029,73
2030,73
2031,75
2032,70
2033,59
2034,61
2035,55
2036,75
2037,50
2038,73
2039,73
2040,73
2041,69
2042,74
2043,73
2044,73
2045,73
2046,73
2047,73
2048,73
2049,73
2050,73
2051,87
2052,73
2053,73
2054,73
2055,73
2056,73
2057,73
2058,73
2059,73
2060,73
2061,83
2062,73
2063,78
2064,76
2065,82
2066,73
2067,73
2068,73
2069,73
2070,73
2071,84
2072,73
2073,73
2074,73
2075,73
2076,73
2077,73
2078,73
2079,73
2080,73
2081,73
2082,85
2083,73
2084,73
2085,73
2086,73
2087,73
2088,73
2089,73
2090,73
2091,73
2092,73
2093,73
2094,73
2095,73
2096,73
2097,73
2098,73
2099,73
2100,73
2101,76
2102,90
2103,73
2104,75
2105,80
2106,93
2107,73
2108,73
2109,73
2110,73
2111,92
2112,73
2113,73
2114,71
2115,73
2116,83
2117,73
2118,73
2119,73
2120,73
2121,80
2122,73
2123,73
2124,73
2125,73
2126,73
2127,73
2128,73
2129,73
2130,73
2131,79
2132,75
2133,82
2134,82
2135,81
2136,83
2137,73
2138,73
2139,73
2140,73
2141,86
2142,78
2143,73
2144,85
2145,73
2146,73
2147,73
2148,73
2149,73
2150,73
2151,83
2152,86
2153,71
2154,79
2155,73
2156,86
2157,74
2158,83
2159,79
2160,73
2161,72
2162,76
2163,80
2164,73
2165,80
2166,73
2167,73
2168,73
2169,73
2170,73
2171,77
2172,72
2173,73
2174,73
2175,73
2176,73
2177,73
2178,73
2179,73
2180,73
2181,71
2182,74
2183,73
2184,73
2185,73
2186,73
2187,73
2188,73
2189,73
2190,73
2191,75
2192,73
2193,73
2194,73
2195,73
2196,73
2197,73
2198,73
2199,73
2200,73
2201,78
2202,80
2203,75
2204,81
2205,73
2206,73
2207,73
2208,73
2209,73
2210,73
2211,70
2212,73
2213,73
2214,73
2215,83
2216,73
2217,73
2218,73
2219,73
2220,73
2221,69
2222,73
2223,74
2224,69
2225,72
2226,73
2227,73
2228,73
2229,73
2230,73
2231,73
2232,73
2233,73
2234,73
2235,81
2236,73
2237,73
2238,73
2239,73
2240,73
2241,78
2242,80
2243,92
2244,97
2245,76
2246,73
2247,73
2248,73
2249,73
2250,73
2251,78
2252,87
2253,84
2254,89
2255,73
2256,73
2257,73
2258,73
2259,73
2260,73
2261,82
2262,66
2263,51
2264,77
2265,75
2266,73
2267,99
2268,73
2269,73
2270,73
2271,88
2272,82
2273,64
2274,81
2275,90
2276,73
2277,73
2278,73
2279,73
2280,73
2281,93
2282,76
2283,73
2284,65
2285,73
2286,66
2287,62
2288,91
2289,78
2290,73
2291,74
2292,89
2293,73
2294,73
2295,73
2296,73
2297,73
2298,73
2299,73
2300,73
2301,73
2302,73
2303,73
2304,73
2305,73
2306,73
2307,73
2308,73
2309,73
2310,73
2311,87
2312,78
2313,83
2314,82
2315,58
2316,70
2317,71
2318,92
2319,73
2320,73
2321,60
2322,73
2323,73
2324,62
2325,73
2326,73
2327,73
2328,73
2329,73
2330,73
2331,74
2332,68
2333,54
2334,81
2335,73
2336,73
2337,73
2338,73
2339,73
2340,73
2341,89
2342,89
2343,81
2344,73
2345,73
2346,73
2347,73
2348,73
2349,73
2350,73
2351,84
2352,72
2353,80
2354,73
2355,79
2356,73
2357,73
2358,73
2359,73
2360,73
2361,79
2362,79
2363,73
2364,73
2365,73
2366,73
2367,73
2368,73
2369,73
2370,73
2371,72
2372,73
2373,73
2374,73
2375,75
2376,84
2377,70
2378,73
2379,73
2380,73
2381,74
2382,79
2383,73
2384,73
2385,73
2386,73
2387,73
2388,73
2389,73
2390,73
2391,74
2392,73
2393,73
2394,79
2395,73
2396,70
2397,73
2398,73
2399,73
2400,73
2401,73
2402,68
2403,74
2404,63
2405,79
2406,82
2407,79
2408,87
2409,73
2410,73
2411,76
2412,50
2413,73
2414,73
2415,79
2416,73
2417,73
2418,73
2419,73
2420,73
2421,77
2422,73
2423,73
2424,73
2425,73
2426,73
2427,73
2428,73
2429,73
2430,73
2431,79
2432,73
2433,73
2434,73
2435,74
2436,73
2437,73
2438,73
2439,73
2440,73
2441,77
2442,73
2443,73
2444,73
2445,76
2446,73
2447,73
2448,73
2449,73
2450,73
2451,76
2452,73
2453,73
2454,73
2455,73
2456,73
2457,73
2458,73
2459,73
2460,73
2461,77
2462,73
2463,73
2464,73
2465,81
2466,73
2467,73
2468,73
2469,73
2470,73
2471,74
2472,73
2473,73
2474,73
2475,73
2476,73
2477,73
2478,73
2479,73
2480,73
2481,79
2482,73
2483,73
2484,73
2485,73
2486,73
2487,73
2488,73
2489,73
2490,73
2491,73
2492,86
2493,89
2494,73
2495,73
2496,92
2497,83
2498,89
2499,73
2500,73
2501,73
2502,73
2503,73
2504,73
2505,73
2506,73
2507,73
2508,73
2509,73
2510,73
2511,76
2512,60
2513,69
2514,93
2515,49
2516,44
2517,90
2518,80
2519,73
2520,73
2521,46
2522,72
2523,72
2524,54
2525,30
2526,15
2527,73
2528,73
2529,73
2530,73
2531,54
2532,45
2533,38
2534,73
2535,73
2536,73
2537,73
2538,73
2539,73
2540,73
2541,52
2542,54
2543,50
2544,48
2545,60
2546,82
2547,72
2548,81
2549,73
2550,73
2551,68
2552,73
2553,67
2554,81
2555,75
2556,73
2557,73
2558,73
2559,73
2560,73
2561,84
2562,69
2563,78
2564,87
2565,87
2566,93
2567,73
2568,73
2569,73
2570,73
2571,43
2572,43
2573,78
2574,76
2575,73
2576,73
2577,73
2578,73
2579,73
2580,73
2581,90
2582,97
2583,65
2584,75
2585,92
2586,84
2587,88
2588,73
2589,73
2590,73
2591,64
2592,68
2593,86
2594,94
2595,79
2596,97
2597,96
2598,73
2599,73
2600,73
2601,73
2602,73
2603,73
2604,73
2605,73
2606,73
2607,73
2608,73
2609,73
2610,73
2611,84
2612,66
2613,77
2614,78
2615,73
2616,73
2617,73
2618,73
2619,73
2620,73
2621,73
2622,80
2623,77
2624,63
2625,50
2626,73
2627,84
2628,71
2629,71
2630,73
2631,80
2632,87
2633,73
2634,73
2635,83
2636,76
2637,73
2638,73
2639,73
2640,73
2641,75
2642,90
2643,77
2644,73
2645,84
2646,73
2647,73
2648,73
2649,73
2650,73
2651,79
2652,87
2653,73
2654,73
2655,73
2656,73
2657,73
2658,73
2659,73
2660,73
2661,85
2662,87
2663,73
2664,73
2665,79
2666,73
2667,73
2668,73
2669,73
2670,73
2671,70
2672,81
2673,91
2674,73
2675,70
2676,68
2677,73
2678,76
2679,73
2680,73
2681,76
2682,73
2683,73
2684,56
2685,66
2686,73
2687,73
2688,73
2689,73
2690,73
2691,72
2692,77
2693,66
2694,84
2695,73
2696,73
2697,73
2698,73
2699,73
2700,73
2701,73
2702,73
2703,73
2704,73
2705,73
2706,73
2707,73
2708,73
2709,73
2710,73
2711,61
2712,76
2713,71
2714,73
2715,68
2716,71
2717,66
2718,79
2719,79
2720,73
2721,85
2722,58
2723,77
2724,77
2725,84
2726,77
2727,81
2728,81
2729,80
2730,73
2731,76
2732,73
2733,73
2734,73
2735,73
2736,73
2737,73
2738,73
2739,73
2740,73
2741,75
2742,68
2743,81
2744,73
2745,73
2746,73
2747,73
2748,73
2749,73
2750,73
2751,64
2752,81
2753,73
2754,73
2755,73
2756,73
2757,73
2758,73
2759,73
2760,73
2761,74
2762,73
2763,73
2764,73
2765,73
2766,73
2767,73
2768,73
2769,73
2770,73
2771,75
2772,73
2773,73
2774,73
2775,73
2776,73
2777,73
2778,73
2779,73
2780,73
2781,73
2782,73
2783,73
2784,73
2785,73
2786,73
2787,73
2788,73
2789,73
2790,73
2791,73
2792,73
2793,73
2794,73
2795,73
2796,73
2797,73
2798,73
2799,73
2800,73
2801,69
2802,58
2803,75
2804,71
2805,69
2806,64
2807,75
2808,80
2809,73
2810,73
2811,83
2812,73
2813,73
2814,73
2815,73
2816,73
2817,73
2818,73
2819,73
2820,73
2821,78
2822,73
2823,73
2824,73
2825,86
2826,73
2827,73
2828,73
2829,73
2830,73
2831,73
2832,73
2833,73
2834,73
2835,73
2836,73
2837,73
2838,73
2839,73
2840,73
2841,75
2842,73
2843,73
2844,73
2845,73
2846,73
2847,73
2848,73
2849,73
2850,73
2851,75
2852,73
2853,73
2854,73
2855,79
2856,73
2857,73
2858,73
2859,73
2860,73
2861,78
2862,73
2863,73
2864,73
2865,74
2866,73
2867,73
2868,73
2869,73
2870,73
2871,74
2872,73
2873,73
2874,73
2875,73
2876,73
2877,73
2878,73
2879,73
2880,73
2881,73
2882,73
2883,73
2884,73
2885,73
2886,73
2887,73
2888,73
2889,73
2890,73
2891,73
2892,73
2893,73
2894,73
2895,73
2896,73
2897,73
2898,73
2899,73
2900,73
2901,86
2902,68
2903,54
2904,73
2905,55
2906,63
2907,70
2908,60
2909,91
2910,73
2911,88
2912,73
2913,77
2914,79
2915,73
2916,73
2917,73
2918,73
2919,73
2920,73
2921,85
2922,69
2923,66
2924,75
2925,77
2926,83
2927,73
2928,73
2929,73
2930,73
2931,74
2932,73
2933,73
2934,73
2935,77
2936,73
2937,73
2938,73
2939,73
2940,73
2941,72
2942,73
2943,73
2944,73
2945,73
2946,73
2947,73
2948,73
2949,73
2950,73
2951,64
2952,80
2953,65
2954,85
2955,73
2956,73
2957,73
2958,73
2959,70
2960,73
2961,84
2962,73
2963,73
2964,73
2965,61
2966,73
2967,72
2968,73
2969,79
2970,73
2971,63
2972,73
2973,72
2974,75
2975,82
2976,73
2977,79
2978,73
2979,73
2980,73
2981,69
2982,57
2983,76
2984,79
2985,68
2986,72
2987,65
2988,83
2989,86
2990,73
2991,78
2992,81
2993,86
2994,84
2995,76
2996,73
2997,73
2998,73
2999,73
3000,73
3001,73
3002,73
3003,73
3004,73
3005,73
3006,73
3007,73
3008,73
3009,73
3010,73
3011,83
3012,67
3013,96
3014,37
3015,73
3016,86
3017,73
3018,73
3019,73
3020,73
3021,64
3022,54
3023,48
3024,62
3025,43
3026,28
3027,47
3028,64
3029,19
3030,73
3031,55
3032,59
3033,67
3034,38
3035,47
3036,41
3037,66
3038,76
3039,85
3040,73
3041,73
3042,52
3043,72
3044,73
3045,74
3046,77
3047,73
3048,73
3049,73
3050,73
3051,88
3052,54
3053,65
3054,70
3055,88
3056,88
3057,73
3058,73
3059,91
3060,73
3061,59
3062,87
3063,71
3064,76
3065,88
3066,58
3067,62
3068,58
3069,60
3070,73
3071,55
3072,37
3073,38
3074,41
3075,47
3076,48
3077,63
3078,45
3079,53
3080,73
3081,53
3082,58
3083,64
3084,54
3085,42
3086,47
3087,41
3088,73
3089,59
3090,73
3091,73
3092,73
3093,73
3094,73
3095,73
3096,73
3097,73
3098,73
3099,73
3100,73
3101,73
3102,73
3103,73
3104,73
3105,73
3106,73
3107,73
3108,73
3109,73
3110,73
3111,76
3112,66
3113,73
3114,66
3115,73
3116,89
3117,69
3118,43
3119,51
3120,73
3121,72
3122,51
3123,70
3124,88
3125,79
3126,73
3127,73
3128,73
3129,73
3130,73
3131,68
3132,56
3133,44
3134,77
3135,69
3136,59
3137,69
3138,73
3139,73
3140,73
3141,62
3142,64
3143,78
3144,57
3145,74
3146,82
3147,73
3148,73
3149,73
3150,73
3151,74
3152,73
3153,73
3154,73
3155,83
3156,73
3157,73
3158,73
3159,73
3160,73
3161,79
3162,86
3163,73
3164,73
3165,73
3166,73
3167,73
3168,73
3169,73
3170,73
3171,79
3172,73
3173,73
3174,73
3175,73
3176,91
3177,73
3178,73
3179,73
3180,73
3181,72
3182,73
3183,73
3184,73
3185,73
3186,73
3187,73
3188,73
3189,73
3190,73
3191,67
3192,56
3193,62
3194,61
3195,70
3196,73
3197,73
3198,73
3199,73
3200,73
3201,61
3202,70
3203,61
3204,67
3205,78
3206,68
3207,77
3208,63
3209,69
3210,73
3211,76
3212,80
3213,73
3214,77
3215,73
3216,80
3217,73
3218,80
3219,73
3220,73
3221,68
3222,68
3223,81
3224,69
3225,73
3226,73
3227,82
3228,73
3229,73
3230,73
3231,80
3232,70
3233,81
3234,79
3235,79
3236,73
3237,81
3238,83
3239,73
3240,73
3241,70
3242,73
3243,70
3244,71
3245,70
3246,73
3247,71
3248,77
3249,71
3250,73
3251,69
3252,71
3253,74
3254,73
3255,72
3256,70
3257,74
3258,73
3259,73
3260,73
3261,80
3262,75
3263,83
3264,77
3265,78
3266,73
3267,73
3268,73
3269,73
3270,73
3271,83
3272,73
3273,82
3274,74
3275,73
3276,73
3277,73
3278,73
3279,73
3280,73
3281,76
3282,73
3283,73
3284,77
3285,73
3286,73
3287,73
3288,73
3289,73
3290,73
3291,70
3292,78
3293,75
3294,73
3295,72
3296,73
3297,75
3298,73
3299,79
3300,73
3301,73
3302,73
3303,73
3304,73
3305,73
3306,73
3307,73
3308,73
3309,73
3310,73
3311,68
3312,75
3313,61
3314,55
3315,77
3316,83
3317,41
3318,49
3319,76
3320,73
3321,73
3322,73
3323,73
3324,73
3325,73
3326,73
3327,73
3328,78
3329,70
3330,73
3331,68
3332,61
3333,66
3334,67
3335,86
3336,73
3337,73
3338,73
3339,73
3340,73
3341,69
3342,77
3343,76
3344,86
3345,73
3346,73
3347,73
3348,73
3349,73
3350,73
3351,71
3352,79
3353,66
3354,78
3355,81
3356,85
3357,73
3358,73
3359,73
3360,73
3361,79
3362,61
3363,67
3364,73
3365,73
3366,79
3367,73
3368,73
3369,73
3370,73
3371,72
3372,68
3373,84
3374,73
3375,73
3376,73
3377,73
3378,73
3379,73
3380,73
3381,78
3382,73
3383,73
3384,73
3385,73
3386,73
3387,73
3388,73
3389,73
3390,73
3391,73
3392,73
3393,73
3394,73
3395,73
3396,73
3397,73
3398,73
3399,73
3400,73
3401,76
3402,71
3403,88
3404,84
3405,75
3406,73
3407,73
3408,73
3409,73
3410,73
3411,76
3412,78
3413,85
3414,73
3415,81
3416,73
3417,79
3418,73
3419,73
3420,73
3421,73
3422,73
3423,73
3424,73
3425,88
3426,73
3427,73
3428,73
3429,73
3430,73
3431,66
3432,74
3433,74
3434,72
3435,77
3436,79
3437,79
3438,79
3439,73
3440,73
3441,78
3442,73
3443,69
3444,93
3445,78
3446,90
3447,73
3448,82
3449,88
3450,73
3451,82
3452,90
3453,82
3454,80
3455,81
3456,73
3457,73
3458,73
3459,73
3460,73
3461,83
3462,73
3463,73
3464,80
3465,82
3466,76
3467,82
3468,73
3469,73
3470,73
3471,78
3472,73
3473,73
3474,79
3475,73
3476,73
3477,73
3478,73
3479,73
3480,73
3481,80
3482,73
3483,73
3484,73
3485,73
3486,73
3487,73
3488,73
3489,73
3490,73
3491,73
3492,73
3493,73
3494,73
3495,73
3496,73
3497,73
3498,73
3499,73
3500,73
3501,73
3502,73
3503,73
3504,73
3505,73
3506,73
3507,73
3508,73
3509,73
3510,73
3511,87
3512,87
3513,70
3514,90
3515,76
3516,73
3517,73
3518,73
3519,73
3520,73
3521,86
3522,73
3523,74
3524,78
3525,64
3526,61
3527,48
3528,73
3529,73
3530,73
3531,76
3532,78
3533,85
3534,84
3535,73
3536,73
3537,73
3538,73
3539,73
3540,73
3541,77
3542,73
3543,85
3544,87
3545,73
3546,73
3547,73
3548,73
3549,73
3550,73
3551,70
3552,51
3553,79
3554,59
3555,62
3556,73
3557,73
3558,73
3559,73
3560,73
3561,56
3562,50
3563,53
3564,53
3565,73
3566,81
3567,73
3568,73
3569,73
3570,73
3571,85
3572,89
3573,88
3574,73
3575,73
3576,73
3577,73
3578,73
3579,73
3580,73
3581,90
3582,62
3583,90
3584,74
3585,73
3586,73
3587,73
3588,73
3589,73
3590,73
3591,73
3592,73
3593,73
3594,73
3595,73
3596,73
3597,73
3598,73
3599,73
3600,73
3601,70
3602,90
3603,95
3604,90
3605,69
3606,73
3607,81
3608,77
3609,73
3610,73
3611,89
3612,91
3613,73
3614,73
3615,82
3616,73
3617,73
3618,73
3619,73
3620,73
3621,71
3622,73
3623,73
3624,73
3625,96
3626,81
3627,73
3628,79
3629,73
3630,73
3631,91
3632,77
3633,83
3634,87
3635,73
3636,73
3637,73
3638,73
3639,73
3640,73
3641,76
3642,81
3643,89
3644,73
3645,80
3646,78
3647,73
3648,81
3649,73
3650,73
3651,73
3652,84
3653,73
3654,73
3655,73
3656,73
3657,73
3658,73
3659,73
3660,73
3661,73
3662,73
3663,73
3664,73
3665,73
3666,73
3667,73
3668,73
3669,73
3670,73
3671,73
3672,73
3673,73
3674,73
3675,73
3676,73
3677,73
3678,73
3679,73
3680,73
3681,73
3682,73
3683,73
3684,73
3685,73
3686,73
3687,73
3688,73
3689,73
3690,73
3691,73
3692,73
3693,73
3694,73
3695,73
3696,73
3697,73
3698,73
3699,73
3700,73
3701,73
3702,76
3703,76
3704,74
3705,71
3706,64
3707,88
3708,69
3709,69
3710,73
3711,83
3712,65
3713,73
3714,73
3715,73
3716,73
3717,73
3718,73
3719,73
3720,73
3721,71
3722,80
3723,85
3724,73
3725,73
3726,73
3727,73
3728,73
3729,73
3730,73
3731,79
3732,77
3733,73
3734,79
3735,97
3736,73
3737,88
3738,74
3739,91
3740,73
3741,73
3742,74
3743,85
3744,87
3745,73
3746,73
3747,73
3748,73
3749,79
3750,73
3751,79
3752,73
3753,73
3754,80
3755,81
3756,73
3757,73
3758,73
3759,73
3760,73
3761,85
3762,73
3763,87
3764,70
3765,59
3766,77
3767,73
3768,89
3769,78
3770,73
3771,69
3772,72
3773,83
3774,74
3775,82
3776,77
3777,73
3778,73
3779,73
3780,73
3781,72
3782,73
3783,73
3784,71
3785,75
3786,73
3787,73
3788,73
3789,73
3790,73
3791,71
3792,73
3793,73
3794,79
3795,73
3796,73
3797,73
3798,73
3799,73
